时间,水位,流量,WPTN,警戒水位,OBHTZ,OBHTZTM,比警戒,HIS,ADDVCD,市,ATCUNIT,BGFRYM,主流,基本站,DRNA,DSTRVM,DTMEL,基准面,DTPR,ESSTYM,FRGRD,支流,LGTD,LOCALITY,LTTD,MODITIME,PHCD,河名,STAZT,STBK,STCD,站点编号,站点位置,站名站点类型,USFL,HN_NUM
2023-04-26T02:00:00.000Z,21.29,13800,5,32,34.95,1998-08-19T16:00:00.000Z,-10.71,-13.66,421083,岳阳分中心,长江委水文局,195305,长江,长江委水文,1294911,,,冻结吴淞(扬委),,195305,1,长江中游干流上段,113.317917,长江委水文,29.663639,2019-10-29T10:09:18.000Z,LS,长江,,0,60111300,湖北省荆州市洪湖市螺山镇,螺山,ZQ,1,6
2023-04-26T02:00:00.000Z,24.91,6770,6,35.7,38.31,1998-08-16T16:00:00.000Z,-10.79,-13.40,421023,沙市分中心,,195301,长江,长江委水文,1033274,,,吴淞(江汉）,,195008,1,长江干流,112.853056,长江委水文,29.780556,2019-10-29T10:09:17.000Z,JL,长江,,,60110500,湖北省荆州市监利县容城镇,监利,ZQ,1,6
2023-04-26T02:00:00.000Z,108.64,557.8,4,119.46,126.37,1996-07-17T16:00:00.000Z,-10.82,-17.73,433122,湘西,水文,195704,长江,基本站,54144,307.0,-1.962,冻结(黄海),,195701,1,沅水,110.116667,湖南水文,28.1,2023-04-14T05:12:00.000Z,PSE,沅水,135.0,0,61301600,湘西州泸溪县浦市镇五果溜村,浦市(二),ZQ,1,3
2023-04-26T02:00:00.000Z,38.04,6920,5,49,50.74,1981-07-18T16:00:00.000Z,-10.96,-12.70,420581,沙市分中心,,198401,长江,长江委水文,1024131,,,吴淞(扬委）,,1951,1,长江干流,111.513056,长江委水文,30.305278,2019-10-29T10:09:16.000Z,ZC,长江,,,60107400,湖北省宜昌市宜都市枝城镇,枝城,ZQ,1,6
2023-04-26T02:00:00.000Z,242.19,-,6,254,-,,-11.81,NaN,433130,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.280556,湖南水文,28.781389,2023-04-14T05:12:04.000Z,LYHD,酉水,,,613H0712,湘西州龙山县里耶镇柳坪村,里耶河道,ZZ,1,3
2023-04-26T02:25:00.000Z,30.80,-,5,43.5,43.64,2010-07-11T16:00:00.000Z,-12.70,-12.84,430723,常德,水文,,长江,基本站,15809,16.0,-2.155,假定(黄海),,194605,1,澧水,111.75,湖南水文,29.616667,2023-04-14T05:12:20.000Z,ZXE,澧水,,0,61401200,常德市澧县澧阳镇临江东路,澧县(二),ZQ,1,4
2023-04-26T02:00:00.000Z,38.16,0.721,6,51,51.01,2004-09-08T16:00:00.000Z,-12.84,-12.85,420581,沙市分中心,,200001,长江,长江委水文,15650,,,冻结(吴淞(资用)),,199908,1,清江,111.366667,长江委水文,30.413056,2019-10-29T10:09:16.000Z,GBZ,清江,,,61004810,湖北省宜昌市宜都市高坝洲镇,高坝洲,ZQ,1,8
2023-04-26T02:31:00.000Z,253.83,-,6,267,-,,-13.17,NaN,430524,邵阳,水文,201310,长江,中小河流,160,5.0,,假定,0.0,201401,3,资水,111.155556,湖南水文,27.371667,2023-04-14T05:11:58.000Z,PL,毗莲下,,,612E1690,邵阳市隆回县岩口镇毗莲村,毗莲,ZZ,1,2
2023-04-26T02:00:00.000Z,39.82,6970,4,53,55.92,,-13.18,-16.10,420501,三峡分中心,,187701,长江,长江委水文,1005501,1005.5,,吴淞(扬委）,,187701,1,长江干流,111.310833,长江委水文,30.683611,2019-10-29T10:09:14.000Z,YC,长江,,,60107300,湖北省宜昌市,宜昌,ZQ,1,6
2023-04-26T02:00:00.000Z,38.24,8.046,6,51.5,50.26,2000-07-17T16:00:00.000Z,-13.26,-12.02,420581,宜昌水文,宜都市水文局,200001,长江,基本站,15710,10.0,-1.705,85基准,0.0,200001,1,清江,111.35,湖北水文,30.4,2022-02-24T01:09:29.000Z,GBZ,清江,,1,61004750,宜昌市宜都市五眼泉镇鸡头山村,高坝洲,ZQ,1,8
2023-04-26T02:00:00.000Z,29.58,6830,6,43,45.22,1998-08-16T16:00:00.000Z,-13.42,-15.64,421002,沙市分中心,,195301,长江,长江委水文,1032033,,,吴淞(江汉）,,1947,1,长江干流,112.271111,长江委水文,30.299167,2019-10-29T10:09:16.000Z,SS,长江,,,60108300,湖北省荆州市沙市区二郎矶,沙市,ZQ,1,6
2023-04-26T02:30:00.000Z,95.42,-,4,109.29,114.63,1996-07-18T16:00:00.000Z,-13.87,-19.21,431222,怀化,水文,,长江,基本站,78595,220.0,-0.568,冻结(黄海),,193606,1,沅水,110.4,湖南水文,28.45,2023-04-14T05:12:29.000Z,ZLE,沅水,,0,61301900,怀化市沅陵县沅陵镇廻龙山社区,沅陵(二),ZQ,1,3
2023-04-26T02:00:00.000Z,162.10,7450,4,180.5,-,,-18.40,NaN,500105,涪陵分中心,,195001,长江,长江委水文,866559,,,吴淞,,193902,1,长江干流,106.6,长江委水文,29.626667,2019-10-29T10:09:39.000Z,CT,长江,,,60105400,重庆市江北区寸滩三家滩,寸滩,ZQ,1,6
2023-04-26T02:00:00.000Z,169.66,590,5,193,204.63,1999-06-29T16:00:00.000Z,-23.34,-34.97,500156,涪陵分中心,,195106,长江,长江委水文,83035,,,吴淞,,195106,1,乌江,107.75,长江委水文,29.316667,2019-10-29T10:09:40.000Z,WL,乌江,,,60803000,重庆市武隆区巷口镇,武隆,ZQ,1,8
2023-04-26T02:00:00.000Z,28.76,-,6,-,-,,-,NaN,430621,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.225556,湖南水文,29.127778,2023-04-14T05:11:47.000Z,CTZ,新墙河,,,615H0107,岳阳市岳阳县新墙镇三合垸,朝天闸,ZZ,1,5
2023-04-26T01:00:00.000Z,57.21,-,6,-,-,,-,NaN,430726,常德,水文,201310,长江,中小河流,-,,,假定,0.0,201401,3,澧水,111.473028,湖南水文,29.416361,2023-04-14T05:11:40.000Z,BYH,道水,,,614E2820,常德市石门县蒙泉镇白洋湖居委会,白洋湖,ZZ,1,4
2023-04-26T02:00:00.000Z,90.26,-,6,-,-,,-,NaN,430726,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,澧水,111.225056,湖南水文,29.638806,2023-04-14T05:12:02.000Z,ZXK,南溪,,,614H1007,常德市石门县皂市镇白鹤观村,竹巷口,ZZ,1,4
2023-04-26T00:00:00.000Z,37.05,-,6,-,-,,-,NaN,430703,常德,水文,201804,长江,防汛站,-,6.6,-1.907,吴淞(黄海),,201801,4,沅水,111.614248,湖南水文,29.094623,2023-04-14T05:12:24.000Z,GSZW,渐水,,2,613F2008,常德市鼎城区岗市村,岗市闸(外),ZZ,1,3
2023-04-26T02:35:00.000Z,136.87,-,,-,-,,-,NaN,430181,长沙,水文,,长江,中小河流,180,93.0,,85基准,,201501,3,湘江,113.933333,湖南水文,28.056944,2023-04-14T05:11:09.000Z,WJS,南川河,,,611E2185,长沙市浏阳市文家市镇丘家桥村,文家市,ZQ,1,1
2023-04-26T02:20:00.000Z,44.34,72,5,-,50.83,2002-08-07T16:00:00.000Z,-,-6.49,431129,永州,水文,195906,长江,基本站,2469,225.0,174.673,冻结(黄海),,195906,1,湘江,111.666667,湖南水文,25.166667,2023-04-14T05:11:49.000Z,ZTH,潇水沱江,,0,61103200,永州市江华县东田镇水东村,涔天河,ZQ,1,1
2023-04-26T00:00:00.000Z,198.97,-,4,-,-,,-,NaN,431024,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201209,5,湘江,112.366913,湖南水文,25.585997,2023-04-14T05:12:18.000Z,TYGHD,舂陵水,,,611H0659,郴州市嘉禾县珠泉镇万鳌峰村,体育馆河道,ZZ,1,1
2023-04-26T02:35:00.000Z,29.04,-,4,-,37.77,2017-07-01T16:00:00.000Z,-,-8.73,430121,长沙,水文,,长江,洪水易发,2142,21.0,0.036,冻结(85基准),,201203,2,湘江,113.078861,湖南水文,28.283889,2023-04-14T05:11:48.000Z,XS,捞刀河,,0,61115850,长沙市长沙县星沙街道碧桂园社区,星沙,ZZ,1,1
2023-04-26T02:00:00.000Z,52.49,-,6,-,-,,-,NaN,430406,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201310,5,湘江,112.6425,湖南水文,26.864806,2023-04-14T05:12:02.000Z,DJQ,湘江,,,611H1016,衡阳市雁峰区湘江乡湘江村,丁家桥,ZZ,1,1
2023-04-26T02:00:00.000Z,29.84,-,6,-,-,,-,NaN,430721,常德分中心,,,长江,长江委水文,-,,,,,,4,洞庭湖,112.116667,长江委水文,29.483333,2019-10-29T10:09:23.000Z,XWJ,松滋河（西支）,,,61505401,常德市安乡县安凝乡保凝湖村,小望角,ZZ,1,5
2023-04-25T16:00:00.000Z,30.27,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,湘江,112.588413,湖南水文,28.542913,2023-04-14T05:12:36.000Z,SQZN,烂泥湖撇洪河,,,611F2715,益阳市赫山区,双庆闸(内),ZZ,1,1
2023-04-26T02:00:00.000Z,92.91,-,,-,-,,-,NaN,360302,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.877279,江西水文,27.581521,2020-05-22T02:22:55.000Z,WZH,,,,61136345,江西省萍乡市安源区五陂镇林业分场,五陂河,ZZ,1,1
2023-04-25T16:00:00.000Z,30.10,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,湘江,112.587517,湖南水文,28.542616,2023-04-14T05:10:12.000Z,SQZW,张芦渠,,,611F2716,益阳市赫山区,双庆闸(外),ZZ,1,1
2023-04-26T02:25:00.000Z,94.48,-,,-,-,,-,NaN,360302,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.882027,江西水文,27.608833,2020-05-22T02:22:55.000Z,AY,萍水河,,0,61136370,江西省萍乡市安源区安源镇镇政府,安源,ZZ,1,1
2023-04-26T02:35:00.000Z,51.24,-,,-,-,,-,NaN,430182,长沙,水文,201708,长江,防汛站,-,,,黄海,0.0,201701,4,湘江,112.529639,湖南水文,28.208694,2023-04-14T05:11:23.000Z,ZZ,沩水,,1,611F1950,长沙市宁乡市白马桥街道珍洲村,珍洲,ZZ,1,1
2023-04-26T02:00:00.000Z,88.05,-,,-,-,,-,NaN,360322,宜春水文局,,201111,长江,江西水文,45,,,黄海,,201111,5,湘江,113.7624,江西水文,27.7249,2020-05-22T02:22:55.000Z,CP,荷尧水,,0,61136650,江西省萍乡市上栗县长平乡,长平,ZZ,1,1
2023-04-26T02:00:00.000Z,67.84,-,5,-,-,,-,NaN,430223,株洲,水文,,长江,中小河流,-,,,假定,,201509,3,湘江,113.241923,湖南水文,27.00677,2023-04-14T05:12:34.000Z,YTP,清江,,,611E1970,株洲市攸县江桥街道办事处杨木港村,鸭塘铺,ZQ,1,1
2023-04-26T00:00:00.000Z,81.78,-,4,-,-,,-,NaN,430626,岳阳,水文,201310,长江,中小河流,1850,154.0,,黄海,0.0,201305,3,洞庭湖,113.718611,湖南水文,28.598056,2023-04-14T05:12:02.000Z,SK,汨罗江,,1,615E1900,岳阳市平江县三市镇爽口村,爽口,ZZ,1,5
2023-04-25T16:00:00.000Z,30.14,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,湘江,112.707156,湖南水文,28.62971,2023-04-14T05:12:38.000Z,XQSZN,烂泥湖撇洪河,,,611F2734,益阳市赫山区,新泉寺闸(内),ZZ,1,1
2023-04-26T02:00:00.000Z,79.25,3.25,,-,-,,-,NaN,360313,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.654722,江西水文,27.431944,2020-05-22T02:22:55.000Z,SQ,草水,,,61136653,江西省萍乡市湘东区东桥镇东桥村,石前,ZZ,1,1
2023-04-26T01:00:00.000Z,264.06,-,5,-,-,,-,NaN,433123,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.718611,湖南水文,28.051389,2023-04-14T05:12:13.000Z,MJP,沱江,,,613H0206,湘西州凤凰县木江坪镇政府所在地,木江坪,ZZ,1,3
2023-04-26T02:00:00.000Z,28.99,-,6,-,-,,-,NaN,430902,洞庭湖分中心,,0,长江,长江委水文,-,35.0,-1.967,85基准,,198901,2,洞庭湖,112.398889,长江委水文,28.65,2020-03-16T02:58:10.000Z,GXG,资水(西支),,,61508601,益阳市资阳区沙头镇忠义村,甘溪港,ZQ,1,5
2023-04-26T02:00:00.000Z,76.59,-,6,-,-,,-,NaN,431321,娄底,水文,201310,长江,洪水易发,684,,,假定,0.0,201009,2,湘江,112.194722,湖南水文,27.469167,2023-04-14T05:11:30.000Z,YF,侧水,,,61113950,娄底市双峰县永丰街道犁头村,永丰,ZZ,1,1
2023-04-26T02:00:00.000Z,127.22,3.7,6,-,-,,-,NaN,431122,永州,水文,,长江,中小河流,327,35.0,,黄海,,201601,3,湘江,111.473995,湖南水文,26.616754,2023-04-14T05:10:05.000Z,LHS,芦洪江,,,611E0370,永州市东安县芦洪市镇芦洪市村,芦洪市,ZQ,1,1
2023-04-26T02:00:00.000Z,168.54,72.8,,-,-,,-,NaN,431124,永州,水文,201310,长江,中小水基本雨,2560,11.0,,黄海,0.0,196301,2,湘江,111.777879,湖南水文,25.60834,2023-04-14T05:10:59.000Z,YX,宁远河,,1,61124600,永州市道县柑子园镇油湘村,油湘,ZZ,1,1
2023-04-25T21:00:00.000Z,47.89,-,6,-,-,,-,NaN,430725,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,沅水,111.34525,湖南水文,28.702,2023-04-14T05:11:33.000Z,CX,澄溪,,,613H2210,常德市桃源县郑家驿镇郑驿村,澄溪,ZZ,1,3
2023-04-26T02:35:00.000Z,30.56,-,4,-,-,,-,NaN,430722,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,洞庭湖,112.102806,湖南水文,28.885278,2023-04-14T05:10:22.000Z,YWHDPW,洞庭湖,,,615H0909,常德市汉寿县岩汪湖镇岩汪湖电排,岩汪湖电排(外),ZZ,1,5
2023-04-26T02:00:00.000Z,134.23,18,6,-,-,,-,NaN,431123,永州,水文,,长江,中小河流,147,2.0,,黄海,,201608,3,湘江,111.660994,湖南水文,25.949099,2023-04-14T05:11:42.000Z,ZB,永江,,,611E0470,永州市双牌县泷泊镇八亩田村,泷泊,ZQ,1,1
2023-04-26T02:00:00.000Z,32.31,-,4,-,-,,-,NaN,430702,常德,水文,201310,长江,中小河流,-,,-1.907,假定(黄海),,201306,3,洞庭湖,111.7045,湖南水文,29.034667,2023-04-14T05:12:38.000Z,SZQ,穿紫河,,,615E0980,常德市武陵区青年路三闾桥旁,三闾桥,ZZ,1,5
2023-04-26T02:00:00.000Z,117.63,54.3,6,-,-,,-,NaN,431102,永州,水文,,长江,中小河流,416,2.0,,黄海,,201601,3,湘江,111.580387,湖南水文,26.101335,2023-04-14T05:12:37.000Z,YXQ,贤水河,,,611E0475,永州市零陵区富家桥镇永兴桥村,永兴桥,ZQ,1,1
2023-04-26T02:35:00.000Z,42.61,-,,-,-,,-,NaN,430181,长沙,水文,201310,长江,中小河流,3365,72.0,,85基准,,201305,3,湘江,113.329722,湖南水文,28.015556,2023-04-14T05:11:38.000Z,ZT,浏渭河,,,611E2820,长沙市浏阳市镇头镇甘塘村,镇头,ZZ,1,1
2023-04-26T02:35:00.000Z,196.97,-,6,-,-,,-,NaN,431003,郴州,水文,201310,长江,中小河流,169,,,假定,0.0,201401,3,湘江,113.019554,湖南水文,25.679464,2023-04-14T05:12:14.000Z,MJ,郴江,,1,611E1500,郴州市苏仙区坳上镇,毛家,ZZ,1,1
2023-04-25T16:00:00.000Z,34.64,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,湘江,112.588111,湖南水文,28.541092,2023-04-14T05:11:23.000Z,XHDPQS,新河电排引水渠,,,611F2711,益阳市赫山区,新河电排渠首,ZZ,1,1
2023-04-26T02:35:00.000Z,87.53,-,6,-,-,,-,NaN,430481,衡阳,水文,201310,长江,中小河流,126,14.0,,85基准,0.0,201304,3,湘江,112.829639,湖南水文,26.30925,2023-04-14T05:11:46.000Z,XS,小水,,,611E1580,衡阳市耒阳市小水镇农科村,小水,ZZ,1,1
2023-04-25T16:00:00.000Z,405.81,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.676667,湖南水文,25.759417,2023-04-14T05:11:57.000Z,ZJ,沤江,,,611G3000,郴州市汝城县南洞乡淇南村,淇江,ZZ,1,1
2023-04-26T02:30:39.000Z,232.12,-,,-,-,,-,NaN,430523,邵阳水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201301,5,资水,111.133056,湖南水文,26.983056,2023-04-14T05:12:00.000Z,HTS,资水,,,612H0305,邵阳市邵阳县黄亭市镇河段(沿河),黄亭市,ZZ,1,2
2023-04-26T02:00:00.000Z,33.68,-,6,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.367131,湖南水文,29.535937,2023-04-14T05:12:32.000Z,MTH,藕池河东支,,,615H0211,岳阳市华容县梅田湖镇,梅田湖,ZZ,1,5
2023-04-26T02:35:00.000Z,327.78,-,6,-,-,,-,NaN,430225,株洲,水文,201310,长江,中小河流,-,,,假定,0.0,201305,3,湘江,113.805,湖南水文,26.323333,2023-04-14T05:12:40.000Z,SX,河漠水,,0,611E1800,株洲市炎陵县水口镇水西村,水西,ZZ,1,1
2023-04-25T16:00:00.000Z,621.39,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.643201,湖南水文,25.445983,2023-04-14T05:10:17.000Z,JP,浙水,,,611G3130,郴州市汝城县井坡镇云田村,井坡,ZZ,1,1
2023-04-26T02:35:00.000Z,91.51,-,5,-,-,,-,NaN,430225,株洲,水文,,长江,中小河流,-,,,假定,,201601,3,湘江,113.864722,湖南水文,26.577222,2023-04-14T05:12:17.000Z,ZD,沔水,,,611E1855,株洲市炎陵县沔渡镇沔渡村,沔渡,ZQ,1,1
2023-04-26T02:35:00.000Z,170.70,-,,-,-,,-,NaN,431003,郴州,水文,201310,长江,中小河流,126,,,假定,0.0,201401,3,湘江,113.152109,湖南水文,25.801073,2023-04-14T05:11:55.000Z,SZY,东河,,1,611E1480,郴州市苏仙区白露塘镇柿竹园村,柿竹园,ZZ,1,1
2023-04-26T02:35:00.000Z,42.44,-,6,-,-,,-,NaN,430281,株洲,水文,201310,长江,中小河流,-,,,假定,0.0,201305,3,湘江,113.277222,湖南水文,27.6425,2023-04-14T05:12:36.000Z,ST,渌水,,0,611E2180,株洲市醴陵市石亭镇长塘村,石亭,ZZ,1,1
2023-04-25T16:00:00.000Z,589.60,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.662002,湖南水文,25.525874,2023-04-14T05:10:27.000Z,LJ,浙水,,,611G3140,郴州市汝城县卢阳镇廖家村,廖家,ZZ,1,1
2023-04-26T02:00:00.000Z,33.89,-,6,-,-,,-,NaN,430204,株洲,水文,,长江,中小河流,-,,,假定,,201509,3,湘江,113.150833,湖南水文,27.876944,2023-04-14T05:12:28.000Z,BSG,白石港,,0,611E2320,株洲市石峰区田心街道三冲社区,白石港,ZQ,1,1
2023-04-25T16:00:00.000Z,586.91,-,,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.679459,湖南水文,25.551759,2023-04-14T05:11:47.000Z,CG,浙水,,,611G3150,郴州市汝城县卢阳镇塔脚,城关,ZZ,1,1
2023-04-26T02:00:00.000Z,66.37,16.9,4,-,-,,-,NaN,430321,湘潭,水文,,长江,中小河流,-,,,假定,0.0,201512,3,湘江,112.569444,湖南水文,27.485,2023-04-14T05:11:39.000Z,QSQ,青山河,,,611E2370,湘潭市湘潭县青山桥镇富石村,青山桥,ZQ,1,1
2023-04-26T02:00:00.000Z,369.67,-,6,-,-,,-,NaN,430822,张家界,水文,201310,长江,中小河流,352,,,假定,,201305,3,澧水,109.853611,湖南水文,29.557722,2023-04-14T05:11:24.000Z,JS,澧水,135.0,0,614E1200,张家界市桑植县河口乡河口村,街上,ZZ,1,4
2023-04-26T02:25:00.000Z,116.32,-,4,-,-,,-,NaN,431382,娄底,水文,201310,长江,中小河流,330,,,假定,0.0,201408,3,湘江,111.706111,湖南水文,27.581667,2023-04-14T05:12:22.000Z,HT,孙水,,,611E2520,娄底市涟源市白马镇洪田村,洪田,ZZ,1,1
2023-04-26T02:07:50.000Z,111.64,-,,-,-,,-,NaN,431321,娄底水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201201,5,湘江,112.443611,湖南水文,27.448889,2023-04-14T05:12:06.000Z,BB,涓水,,,611H7406,娄底市双峰县井字镇水湾村,白碧,ZZ,1,1
2023-04-26T02:30:00.000Z,107.30,-,6,-,-,,-,NaN,430382,湘潭,水文,201310,长江,中小河流,15,40.0,,假定,0.0,201312,3,湘江,112.493611,湖南水文,27.919444,2023-04-14T05:12:30.000Z,SS,韶河,,1,611E2590,湘潭市韶山市韶山乡韶北村,韶山,ZQ,1,1
2023-04-26T02:00:00.000Z,48.97,-,4,-,-,,-,NaN,430922,益阳水利(山洪),山洪,201511,长江,山洪预警,-,,,85基准,,201509,5,资水,111.815,湖南水文,28.511111,2023-04-14T05:11:39.000Z,ZBSQ,资水,,,612H2103,益阳市桃江县鲊埠镇桃江二中旁汽车渡口,鲊埠社区,ZZ,1,2
2023-04-26T01:00:00.000Z,56.82,-,6,-,-,,-,NaN,430422,衡阳,水文,,长江,中小河流,270,23.0,,85基准,,201610,3,湘江,112.811944,湖南水文,26.876111,2023-04-14T05:12:37.000Z,HS,龙溪河,,,611E1680,衡阳市衡南县洪山镇墨江村,洪山,ZQ,1,1
2023-04-26T02:35:00.000Z,22.76,-,6,-,-,,-,NaN,430682,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,长江,113.427778,湖南水文,29.683889,2023-04-14T05:10:54.000Z,YH,滨河,,,615H0620,岳阳市临湘市江南镇晓洲村,冶湖,ZZ,1,6
2023-04-26T02:35:00.000Z,60.78,0,6,-,-,,-,NaN,430181,长沙,水文,,长江,中小河流,400,91.0,,85基准,,201501,3,湘江,113.431389,湖南水文,28.343056,2023-04-14T05:11:58.000Z,SS,捞刀河,,,611E2830,长沙市浏阳市沙市镇,沙市,ZQ,1,1
2023-04-26T02:35:00.000Z,80.01,45.34,6,-,-,,-,NaN,430181,长沙,水文,202201,长江,防汛站,-,,,,,202201,4,湘江,113.737167,湖南水文,28.202419,2023-04-14T05:12:05.000Z,GP,浏渭河,,,611F2005,长沙市浏阳市高坪镇向阳村,高坪,ZQ,1,1
2023-04-26T02:35:00.000Z,86.62,-,6,-,-,,-,NaN,430182,长沙,水文,,长江,中小河流,529,40.0,,85基准,,201401,3,湘江,112.216667,湖南水文,28.133333,2023-04-14T05:12:36.000Z,HS,沩水,,0,611E2905,长沙市宁乡市横市镇,横市,ZQ,1,1
2023-04-25T16:00:00.000Z,377.91,-,,-,-,,-,NaN,431022,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,,,201105,5,湘江,113.27808,湖南水文,25.63091,2023-04-14T05:10:54.000Z,CCS,长策水,,,611G7505,郴州市宜章县瑶岗仙镇羊坦村,长策(水),ZZ,1,1
2023-04-26T02:35:00.000Z,84.26,-,6,-,-,,-,NaN,430182,长沙,水文,201310,长江,中小河流,234,34.0,0.061,冻结(85基准),,201305,3,湘江,112.334722,湖南水文,27.992222,2023-04-14T05:12:27.000Z,HT,乌江,,,611E2920,长沙市宁乡市灰汤镇花果村,灰汤,ZZ,1,1
2023-04-25T16:00:00.000Z,1.43,-,,-,-,,-,NaN,431003,郴州水利(山洪),山洪,201301,长江,山洪预警,101,,,85基准,,201209,5,湘江,113.116111,湖南水文,25.798889,2023-04-14T05:12:12.000Z,YXH,秧溪河,,,611H0549,郴州市苏仙区白露塘镇,秧溪河,ZZ,1,1
2023-04-26T02:35:00.000Z,43.77,1.378,6,-,-,,-,NaN,430121,长沙,水文,202201,长江,防汛站,-,,,,,202201,4,湘江,113.276667,湖南水文,28.081944,2023-04-14T05:12:26.000Z,SCH,三叉河,,,611F1855,长沙市长沙县江背镇特立村雷公殿,三叉河,ZQ,1,1
2023-04-26T02:35:00.000Z,53.11,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,洞庭湖,113.326667,湖南水文,28.959722,2023-04-14T05:12:23.000Z,HYD,洪源洞,,,615H0502,岳阳市汨罗市三江镇花桥村,洪源洞,ZZ,1,5
2023-04-26T02:35:00.000Z,51.25,60.535,4,-,-,,-,NaN,430182,长沙,水文,202201,长江,防汛站,-,,,,,202201,4,湘江,112.481944,湖南水文,28.189444,2023-04-14T05:12:02.000Z,BT,沩水,,,611F1959,长沙市宁乡市坝塘镇保安村,坝塘,ZQ,1,1
2023-04-25T16:00:00.000Z,107.61,-,,-,-,,-,NaN,431023,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.008861,湖南水文,26.099,2023-04-14T05:11:04.000Z,JKHD,西河,,,611H0601,郴州市永兴县湘阴渡街道夹口村,夹口河道,ZZ,1,1
2023-04-26T02:35:00.000Z,214.47,-,6,-,-,,-,NaN,431129,永州水利(山洪),山洪,201201,长江,山洪预警,856,216.0,,黄海,,201105,5,湘江,111.576111,湖南水文,25.163333,2023-04-14T05:11:29.000Z,LYJ,西河,,,611G0250,永州市江华县沱江镇鲤鱼井中学,鲤鱼井,ZZ,1,1
2023-04-26T02:35:00.000Z,46.69,-,6,-,55.5,2006-07-14T16:00:00.000Z,-,-8.81,430481,衡阳,水文,,长江,基本站,390,16.0,47.426,冻结(黄海),,195901,1,湘江,113.0,湖南水文,26.366667,2023-04-14T05:11:54.000Z,CJTE,淝江,,1,61110400,衡阳市耒阳市夏塘镇新江村,操箕潭(二),ZQ,1,1
2023-04-26T02:00:00.000Z,220.88,4.6,,-,-,,-,NaN,431126,永州,水文,201310,长江,中小河流,270,40.0,,黄海,0.0,201501,3,湘江,112.023765,湖南水文,25.504308,2023-04-14T05:11:05.000Z,LS,泠江河,,0,611E0440,永州市宁远县冷水镇隔江村,冷水,ZZ,1,1
2023-04-25T16:00:00.000Z,189.53,-,,-,-,,-,NaN,431023,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,85基准,,201209,5,湘江,112.863463,湖南水文,26.084836,2023-04-14T05:11:47.000Z,BLHD,九山河,,,611H0602,郴州市永兴县高亭司镇板梁村,板梁河道,ZZ,1,1
